Date,Accor,Crédit agricole,Air liquide,Airbus,Danone,BNP Paribas,Bureau Veritas,Carrefour,Capgemini,Axa,Vinci,Dassault Systèmes,EssilorLuxottica,Bouygues,Engie,Euronext,Eurofins Scientific,Eiffage,Société générale,Thales,Kering,Legrand,LVMH,Michelin,MT.AS,L'Oréal,Orange,Publicis Groupe,Pernod Ricard,Hermès International,Renault,Safran,Sanofi,Saint-Gobain,Stellantis,STMicroelectronics,Schneider Electric,TotalEnergies,Unibail-Rodamco-Westfield,Veolia
2022-11-28,22.58583641052246,7.678008556365967,121.46324920654297,101.75411224365234,45.59873962402344,42.01962661743164,23.30230140686035,13.915766716003418,167.68997192382812,22.806364059448242,85.99716186523438,34.86075973510742,162.99371337890625,25.175573348999023,10.974757194519043,65.98764038085938,65.63680267333984,84.33463287353516,20.826988220214844,114.70619201660156,492.9181213378906,74.21786499023438,654.7454223632812,23.745622634887695,23.691558837890625,336.44140625,7.923288345336914,56.6378059387207,165.0771484375,1450.7457275390625,30.413930892944336,111.77228546142578,77.9187240600586,40.600772857666016,11.452346801757812,35.14197540283203,133.8411865234375,47.64621353149414,,21.66433334350586
2022-11-29,22.741222381591797,7.660464286804199,119.58450317382812,103.47908020019531,45.60780715942383,42.63241195678711,22.893009185791016,13.903135299682617,162.6983642578125,23.020959854125977,85.8194580078125,34.105159759521484,162.66928100585938,25.26056671142578,10.965593338012695,66.17201232910156,64.42593383789062,84.42403411865234,20.883373260498047,114.19075012207031,499.6083984375,73.33476257324219,657.8378295898438,23.426654815673828,24.396944046020508,331.48114013671875,7.8920207023620605,56.24498748779297,165.564208984375,1439.108642578125,30.769168853759766,112.93556213378906,78.1846923828125,40.573219299316406,11.570395469665527,34.561920166015625,131.75405883789062,48.636436462402344,,21.400348663330078
2022-11-30,23.0519962310791,7.663653373718262,119.11913299560547,103.49803924560547,45.408329010009766,42.52099609375,22.756580352783203,13.83155632019043,161.05018615722656,22.739036560058594,85.84612274169922,34.428985595703125,164.33770751953125,25.124574661254883,11.087773323059082,67.0570068359375,63.830108642578125,83.97706604003906,20.809640884399414,114.47190856933594,512.9891967773438,72.78987884521484,690.917236328125,23.679170608520508,24.274677276611328,338.444580078125,7.831089496612549,55.709320068359375,167.33543395996094,1495.8389892578125,31.707365036010742,113.8274154663086,76.66869354248047,40.173728942871094,11.713628768920898,34.856773376464844,131.79200744628906,49.76694869995117,,21.629135131835938
2022-12-01,23.01543617248535,7.577527046203613,120.23948669433594,104.38894653320312,46.08836364746094,41.884334564208984,23.002155303955078,14.01681900024414,168.20797729492188,23.037792205810547,87.3032455444336,35.98434829711914,164.98651123046875,25.33706283569336,11.061809539794922,68.07107543945312,65.69446563720703,85.0140380859375,20.267498016357422,114.28446960449219,512.7178955078125,74.81912231445312,680.2557373046875,23.958271026611328,23.9407958984375,341.878662109375,7.825479507446289,56.60210037231445,168.2653350830078,1486.1416015625,31.871320724487305,112.9743423461914,77.52864074707031,41.31709671020508,11.730942726135254,35.6591911315918,133.87913513183594,48.90875244140625,,21.734729766845703
2022-12-02,23.04285430908203,7.599059581756592,121.08405303955078,105.18509674072266,46.44198226928711,41.979835510253906,23.165868759155273,14.101030349731445,167.31324768066406,23.0504150390625,87.29436492919922,36.033416748046875,167.35009765625,25.430559158325195,11.037374496459961,68.08950805664062,66.07886505126953,85.47888946533203,20.28484535217285,114.23761749267578,506.0276184082031,74.78154754638672,674.8779296875,24.042444229125977,24.138301849365234,344.12030029296875,7.7396955490112305,56.44139862060547,168.88525390625,1474.5045166015625,31.516080856323242,113.57537841796875,76.03923797607422,41.95994186401367,11.490123748779297,35.47550582885742,133.27195739746094,48.595184326171875,,21.98111343383789
2022-12-05,22.850908279418945,7.58231258392334,120.85997772216797,104.5595474243164,45.77101135253906,41.637630462646484,22.920297622680664,13.995767593383789,163.310546875,22.983089447021484,86.8145751953125,35.23855972290039,163.9206085205078,24.691097259521484,11.025156021118164,67.72076416015625,65.06019592285156,85.24646759033203,20.059314727783203,114.70619201660156,493.82220458984375,74.59365844726562,674.123046875,23.727903366088867,24.006629943847656,340.3523864746094,7.755416393280029,55.298641204833984,166.272705078125,1463.83740234375,31.925973892211914,113.03250122070312,76.18995666503906,42.11606979370117,11.535768508911133,35.42234420776367,132.34225463867188,48.4879035949707,,22.042709350585938
2022-12-06,22.93317222595215,7.524895191192627,120.22224426269531,105.05239868164062,46.07929992675781,41.749046325683594,22.8111515045166,14.206293106079102,160.061279296875,23.109323501586914,86.98339080810547,34.42407989501953,165.2646026611328,25.124574661254883,11.069446563720703,66.74357604980469,62.98442459106445,85.7470703125,19.734027862548828,116.21424865722656,492.9181213378906,74.08634185791016,673.8400268554688,23.807645797729492,24.086572647094727,342.4033203125,7.838987827301025,55.35220718383789,167.51255798339844,1471.5953369140625,31.620832443237305,112.54779815673828,75.70235443115234,42.28596496582031,11.378369331359863,35.03079605102539,131.14691162109375,48.4543342590332,,21.84912109375
2022-12-07,23.01543617248535,7.4555158615112305,119.03295135498047,102.73980712890625,45.84355163574219,41.382965087890625,22.69291114807129,14.029451370239258,159.7316436767578,22.945219039916992,86.93896484375,34.24253845214844,165.17190551757812,25.073577880859375,11.064864158630371,66.19046020507812,62.86909866333008,85.3716049194336,19.512832641601562,113.57515716552734,472.4852600097656,74.40576171875,672.5191650390625,23.38235092163086,23.747987747192383,340.0185852050781,7.723147869110107,54.85224914550781,166.22845458984375,1470.62548828125,31.42499542236328,112.3927001953125,80.32127380371094,42.111473083496094,11.368926048278809,34.47490310668945,130.48281860351562,47.4637565612793,,21.6467342376709
2022-12-08,23.563858032226562,7.448338508605957,118.92952728271484,104.38894653320312,45.226985931396484,41.382965087890625,22.46552848815918,13.932608604431152,158.5543975830078,22.739036560058594,87.0189437866211,33.83530044555664,165.35726928710938,24.801593780517578,10.913666725158691,64.53108215332031,62.638458251953125,85.83646392822266,19.352357864379883,115.69584655761719,472.4852600097656,73.2032470703125,678.3687744140625,23.222864151000977,24.26527214050293,338.6354064941406,7.6296491622924805,54.10232162475586,164.85572814941406,1471.5953369140625,31.106189727783203,113.20700073242188,78.90278625488281,41.519134521484375,11.07931137084961,35.2144775390625,129.0977325439453,47.69041061401367,,21.558740615844727
2022-12-09,23.8015079498291,7.618198394775391,117.9298324584961,105.81063079833984,45.52619934082031,42.091251373291016,22.729291915893555,13.915766716003418,161.9449005126953,23.016754150390625,87.62311553955078,34.13459396362305,166.60858154296875,25.0225830078125,10.983920097351074,65.2317123413086,63.59946823120117,85.90797424316406,19.629934310913086,113.10388946533203,473.2990417480469,74.33061218261719,679.5952758789062,23.61271858215332,24.411052703857422,338.6354064941406,7.694188117980957,54.49514389038086,165.03286743164062,1482.2626953125,31.338462829589844,113.59475708007812,78.66342163085938,42.97932434082031,10.833768844604492,35.66885757446289,131.27972412109375,47.2538948059082,,22.201101303100586
